2023/12/31 03:57:35.147 Info   Starting JoyToKey v6.9.2
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 03:59:53.114 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 03:59:53.297 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 03:59:53.298 Info   numAxis = 0
2023/12/31 03:59:53.298 Info   numPOVs = 0
2023/12/31 03:59:53.298 Info   numButtons = 32
2023/12/31 03:59:53.301 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 03:59:53.304 Info   numAxis = 6
2023/12/31 03:59:53.304 Info   numPOVs = 0
2023/12/31 03:59:53.304 Info   numButtons = 32
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 03:59:53.304 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 03:59:53.379 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 03:59:53.380 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 03:59:53.380 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 03:59:53.380 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 03:59:53.380 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 03:59:53.380 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 03:59:53.380 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 03:59:53.380 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:01:01.955 Error  Failed to obtain the target window handle (Utils\Utils.cpp#350)
2023/12/31 04:01:01.955 Error  Accès refusé.
 (Utils\Utils.cpp#351)
2023/12/31 04:01:02.061 Error  Failed to obtain the target window handle (Utils\Utils.cpp#350)
2023/12/31 04:01:02.061 Error  Accès refusé.
 (Utils\Utils.cpp#351)
2023/12/31 04:01:02.186 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:01:02.189 Info   numAxis = 6
2023/12/31 04:01:02.189 Info   numPOVs = 0
2023/12/31 04:01:02.189 Info   numButtons = 32
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:02.189 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:02.204 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:01:02.206 Info   numAxis = 6
2023/12/31 04:01:02.206 Info   numPOVs = 0
2023/12/31 04:01:02.206 Info   numButtons = 32
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:02.206 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:02.212 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:01:02.213 Info   numAxis = 8
2023/12/31 04:01:02.213 Info   numPOVs = 0
2023/12/31 04:01:02.213 Info   numButtons = 36
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:01:02.215 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:01:02.423 Info   DetectJoysticks: Detected 3 DI joystick(s)
2023/12/31 04:01:02.424 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:01:02.424 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:01:02.424 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:01:02.424 Info   3 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:01:07.353 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:01:07.354 Info   numAxis = 0
2023/12/31 04:01:07.354 Info   numPOVs = 0
2023/12/31 04:01:07.354 Info   numButtons = 8
2023/12/31 04:01:07.397 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:01:07.399 Info   numAxis = 6
2023/12/31 04:01:07.400 Info   numPOVs = 0
2023/12/31 04:01:07.400 Info   numButtons = 32
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:07.400 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:07.415 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:01:07.418 Info   numAxis = 6
2023/12/31 04:01:07.418 Info   numPOVs = 0
2023/12/31 04:01:07.418 Info   numButtons = 32
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:07.418 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:07.425 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:01:07.428 Info   numAxis = 8
2023/12/31 04:01:07.428 Info   numPOVs = 0
2023/12/31 04:01:07.428 Info   numButtons = 36
2023/12/31 04:01:07.428 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:01:07.428 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:01:07.428 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:01:07.429 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:01:07.429 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:01:07.429 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:01:07.429 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:01:07.429 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:01:07.610 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:01:07.612 Info   numAxis = 0
2023/12/31 04:01:07.612 Info   numPOVs = 0
2023/12/31 04:01:07.612 Info   numButtons = 32
2023/12/31 04:01:07.615 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:01:07.618 Info   numAxis = 6
2023/12/31 04:01:07.618 Info   numPOVs = 0
2023/12/31 04:01:07.618 Info   numButtons = 32
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:01:07.618 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:01:07.693 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:01:07.693 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:01:07.693 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:01:07.693 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:01:07.693 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:07.693 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:07.693 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:07.693 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:01:41.008 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:01:41.010 Info   numAxis = 0
2023/12/31 04:01:41.010 Info   numPOVs = 0
2023/12/31 04:01:41.010 Info   numButtons = 8
2023/12/31 04:01:41.048 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:01:41.051 Info   numAxis = 6
2023/12/31 04:01:41.051 Info   numPOVs = 0
2023/12/31 04:01:41.051 Info   numButtons = 32
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:41.051 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:41.066 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:01:41.069 Info   numAxis = 6
2023/12/31 04:01:41.069 Info   numPOVs = 0
2023/12/31 04:01:41.069 Info   numButtons = 32
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:01:41.069 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:01:41.076 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:01:41.078 Info   numAxis = 8
2023/12/31 04:01:41.079 Info   numPOVs = 0
2023/12/31 04:01:41.079 Info   numButtons = 36
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:01:41.079 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:01:41.238 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:01:41.240 Info   numAxis = 0
2023/12/31 04:01:41.240 Info   numPOVs = 0
2023/12/31 04:01:41.240 Info   numButtons = 32
2023/12/31 04:01:41.242 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:01:41.245 Info   numAxis = 6
2023/12/31 04:01:41.245 Info   numPOVs = 0
2023/12/31 04:01:41.245 Info   numButtons = 32
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:01:41.245 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:01:41.310 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:01:41.311 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:01:41.311 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:01:41.311 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:01:41.311 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:41.311 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:41.311 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:01:41.311 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:02:37.258 Info   Saving .ini file... (AppInfo.cpp#394)
2023/12/31 04:02:37.311 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:02:37.312 Info   numAxis = 0
2023/12/31 04:02:37.312 Info   numPOVs = 0
2023/12/31 04:02:37.312 Info   numButtons = 8
2023/12/31 04:02:37.362 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:02:37.364 Info   numAxis = 6
2023/12/31 04:02:37.364 Info   numPOVs = 0
2023/12/31 04:02:37.365 Info   numButtons = 32
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:02:37.365 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:02:37.379 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:02:37.382 Info   numAxis = 6
2023/12/31 04:02:37.382 Info   numPOVs = 0
2023/12/31 04:02:37.382 Info   numButtons = 32
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:02:37.382 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:02:37.388 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:02:37.391 Info   numAxis = 8
2023/12/31 04:02:37.391 Info   numPOVs = 0
2023/12/31 04:02:37.391 Info   numButtons = 36
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:02:37.391 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:02:37.562 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:02:37.563 Info   numAxis = 0
2023/12/31 04:02:37.563 Info   numPOVs = 0
2023/12/31 04:02:37.563 Info   numButtons = 32
2023/12/31 04:02:37.566 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:02:37.568 Info   numAxis = 6
2023/12/31 04:02:37.568 Info   numPOVs = 0
2023/12/31 04:02:37.568 Info   numButtons = 32
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:02:37.568 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:02:37.637 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:02:37.642 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:37.642 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:02:37.642 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:02:37.642 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:02:37.642 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:37.642 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:37.642 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:02:46.818 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E2963A0-C498-11ED-8001-444553540000}
2023/12/31 04:02:46.819 Info   numAxis = 0
2023/12/31 04:02:46.819 Info   numPOVs = 0
2023/12/31 04:02:46.819 Info   numButtons = 8
2023/12/31 04:02:46.857 Info   Detected a DI joystick: RIGHT VPC Stick MT-50CM3, RIGHT VPC Stick MT-50CM3, 43903344, {5D9FC1D0-C359-11ED-8001-444553540000}
2023/12/31 04:02:46.860 Info   numAxis = 6
2023/12/31 04:02:46.860 Info   numPOVs = 0
2023/12/31 04:02:46.860 Info   numButtons = 32
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:02:46.860 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:02:46.875 Info   Detected a DI joystick: LEFT VPC Stick MT-50CM3, LEFT VPC Stick MT-50CM3, 838F3344, {61853630-C355-11ED-8001-444553540000}
2023/12/31 04:02:46.878 Info   numAxis = 6
2023/12/31 04:02:46.878 Info   numPOVs = 0
2023/12/31 04:02:46.878 Info   numButtons = 32
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=0 type=2 name=Axe X
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=4 type=102 name=Axe Y
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=8 type=402 name=Rotation Y
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=12 type=302 name=Rotation X
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=16 type=202 name=Curseur
2023/12/31 04:02:46.878 Info   EnumDeviceObject: Axis offset=20 type=602 name=Axe Z
2023/12/31 04:02:46.884 Info   Detected a DI joystick: Saitek Pro Flight X-56 Rhino Throttle, Saitek Pro Flight X-56 Rhino Throttle, A2210738, {9668D4B0-8C23-11ED-8001-444553540000}
2023/12/31 04:02:46.887 Info   numAxis = 8
2023/12/31 04:02:46.887 Info   numPOVs = 0
2023/12/31 04:02:46.887 Info   numButtons = 36
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=0 type=102 name=Axe Y
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=4 type=2 name=Axe X
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=8 type=202 name=Cadran
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=12 type=602 name=Curseur
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=16 type=402 name=Rotation Y
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=20 type=502 name=Rotation Z
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=24 type=302 name=Rotation X
2023/12/31 04:02:46.887 Info   EnumDeviceObject: Axis offset=28 type=702 name=Axe Z
2023/12/31 04:02:47.042 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0E29D8D0-C498-11ED-8002-444553540000}
2023/12/31 04:02:47.044 Info   numAxis = 0
2023/12/31 04:02:47.044 Info   numPOVs = 0
2023/12/31 04:02:47.044 Info   numButtons = 32
2023/12/31 04:02:47.047 Info   Detected a DI joystick: LEFT VPC Throttle MT-50CM3, LEFT VPC Throttle MT-50CM3, 01973344, {0EAF6CF0-9CB7-11EE-8001-444553540000}
2023/12/31 04:02:47.049 Info   numAxis = 6
2023/12/31 04:02:47.049 Info   numPOVs = 0
2023/12/31 04:02:47.049 Info   numButtons = 32
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=0 type=302 name=Rotation X
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=4 type=402 name=Rotation Y
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=8 type=502 name=Rotation Z
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=12 type=2 name=Axe X
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=16 type=102 name=Axe Y
2023/12/31 04:02:47.049 Info   EnumDeviceObject: Axis offset=20 type=202 name=Axe Z
2023/12/31 04:02:47.112 Info   DetectJoysticks: Detected 6 DI joystick(s)
2023/12/31 04:02:47.113 Info   Joystick #4: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:47.113 Info   Joystick #1: RIGHT VPC Stick MT-50CM3
2023/12/31 04:02:47.113 Info   Joystick #2: LEFT VPC Stick MT-50CM3
2023/12/31 04:02:47.113 Info   Joystick #6: Saitek Pro Flight X-56 Rhino Throttle
2023/12/31 04:02:47.113 Info   Joystick #3: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:47.113 Info   Joystick #5: LEFT VPC Throttle MT-50CM3
2023/12/31 04:02:47.113 Info   6 joystick(s) are detected (Joystick.cpp#283)
2023/12/31 04:04:25.487 Info   Saving .ini file... (AppInfo.cpp#394)
